Nome,CPF,E-mail,Data,Hostname,IP,Browser,Endereço,Cartão de crédito,Vencimento
Stella Campos,972.154.608-94,kdias@hotmail.com,2021-02-19T14:37:07,lt-65.freitas.net,38.181.98.136,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/39.0.816.0 Safari/534.1","Pátio Costela, 26
Vista Alegre
94512456 Moreira / CE","VISA 16 digit
João Pedro Moreira
4226938237074845 02/29
CVC: 950
",04/25
Dr. Davi Lucca Gonçalves,439.870.521-04,rodrigomonteiro@nogueira.br,2021-07-23T21:52:51,lt-63.aragao.net,205.75.83.116,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.811.0 Safari/531.2","Rodovia Sophie Dias, 62
Vila Boa Vista
15212-378 Cardoso / RS","JCB 15 digit
Júlia Gomes
180039355411463 12/30
CVC: 444
",05/27
Dra. Maysa Sales,296.450.173-43,caio27@ig.com.br,2021-01-22T07:46:01,laptop-34.melo.net,212.133.89.58,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/39.0.821.0 Safari/532.2","Aeroporto Jesus
Vila Fumec
29454-023 Rezende / BA","Discover
Felipe Silveira
6532657647767772 11/21
CVC: 254
",11/27
Dr. Noah Carvalho,376.918.402-50,pietradias@gmail.com,2021-07-17T09:10:34,desktop-13.monteiro.com,63.107.204.149,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/37.0.834.0 Mobile/99V289 Safari/533.2","Campo Luiz Henrique Pinto, 7
Vila Da Amizade
32501501 Porto de Minas / BA","JCB 16 digit
Pedro Lucas Araújo
3505760553565154 11/24
CVC: 630
",07/23
Nina Rocha,802.763.514-44,rnunes@ig.com.br,2021-02-04T16:26:50,laptop-82.rocha.br,173.186.235.154,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/36.0.819.0 Safari/535.2","Parque da Rocha, 69
Baleia
79024-625 Porto da Mata / PE","JCB 16 digit
Valentina Farias
3586612922717663 01/29
CVC: 109
",01/25
Otávio da Rocha,264.179.350-43,heitorcavalcanti@barbosa.br,2021-03-24T18:08:37,web-52.barros.com,167.190.139.176,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/48.0.827.0 Safari/533.2","Ladeira de Freitas, 49
Vale Do Jatoba
32653-283 Freitas do Norte / PB","VISA 13 digit
Felipe Moreira
4258137208575 12/29
CVC: 833
",08/27
Stella da Mata,679.048.315-20,rafaelda-cruz@ferreira.org,2021-05-11T08:49:44,db-07.oliveira.com,76.219.68.138,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/30.0.846.0 Safari/532.0","Parque Laís da Cunha, 36
Mirante
36568-562 da Rocha do Sul / SC","VISA 13 digit
Enzo Rocha
4918871415583 03/27
CVC: 351
",12/24
Benjamin Cardoso,872.501.943-05,manuela05@gmail.com,2021-05-21T03:34:05,email-53.araujo.org,134.154.126.23,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/31.0.819.0 Safari/531.0","Morro Lopes
Gutierrez
14169-537 Fogaça / MA","JCB 16 digit
Eduarda Vieira
3558880427692079 10/25
CVC: 651
",02/23
Luiza Azevedo,483.512.697-19,cavalcantiesther@da.com,2021-02-03T11:18:54,srv-66.viana.br,138.27.150.48,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/60.0.848.0 Mobile/38H636 Safari/533.1","Rua Enzo Gabriel Jesus
Vila Independencia 1ª Seção
81131-662 Costa das Pedras / PR","JCB 16 digit
Leonardo Cavalcanti
3582581898081244 02/28
CVC: 935
",12/23
Thales Teixeira,532.860.791-03,pietra03@bol.com.br,2021-06-03T08:24:36,lt-22.dias.br,164.116.127.209,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/60.0.850.0 Safari/533.0","Fazenda de Santos, 613
Conjunto Providencia
14677-034 Araújo / SP","JCB 16 digit
Lorenzo Nogueira
3511646936852934 07/28
CVC: 453
",08/24
Helena da Luz,742.630.918-50,da-pazmaria-fernanda@pires.com,2021-06-13T06:57:21,desktop-41.farias.com,51.21.129.49,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/37.0.826.0 Safari/531.1","Aeroporto Pinto, 80
Petropolis
94738239 Alves / RR","VISA 13 digit
Francisco Cunha
4237177498478 05/28
CVC: 212
",02/23
Sra. Joana Correia,749.816.350-01,pietroalmeida@gmail.com,2021-04-04T10:55:00,desktop-54.da.br,212.251.121.94,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/63.0.811.0 Mobile/77D549 Safari/531.0","Condomínio de Azevedo, 682
Sion
80387-240 Fogaça de Minas / RS","Mastercard
Renan Alves
2404885763141407 09/23
CVV: 950
",05/31
Maria Alice da Paz,586.192.734-00,oduarte@uol.com.br,2021-04-27T11:36:39,email-25.dias.net,112.152.205.227,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/55.0.880.0 Safari/532.1","Avenida Monteiro, 7
Colégio Batista
01370-406 Lopes / AC","VISA 16 digit
Davi Lucas Moura
4104539612586044 04/30
CVC: 541
",06/30
Rafaela da Conceição,347.601.895-48,kporto@vieira.com,2021-05-14T04:32:23,lt-56.da.br,155.17.212.211,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/14.0.885.0 Mobile/85T487 Safari/533.1","Viaduto da Conceição, 4
Itaipu
97217231 Viana / SP","VISA 19 digit
Pedro Miguel Rodrigues
4956127712306244416 05/24
CVC: 647
",10/26
Catarina Ferreira,729.480.536-92,paulogoncalves@gmail.com,2021-07-27T12:42:55,db-73.da.com,48.75.0.180,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/41.0.821.0 Safari/534.1","Rodovia Freitas, 1
Vila Ouro Minas
26000149 Aragão / PI","Diners Club / Carte Blanche
Isaac Silva
30340870827577 03/22
CVC: 896
",03/29
Dra. Sabrina Duarte,283.074.915-41,barbosacalebe@bol.com.br,2021-02-23T06:38:00,srv-98.gomes.br,98.194.47.20,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/62.0.843.0 Safari/535.1","Rua Cardoso, 63
Horto Florestal
34676-113 Aragão / RJ","JCB 15 digit
Igor Pinto
180024818663405 03/24
CVC: 173
",10/27
Vitória Cavalcanti,940.352.681-51,pcosta@freitas.com,2021-03-26T08:24:51,lt-85.rodrigues.org,27.82.112.236,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/49.0.830.0 Safari/532.2","Via de Silva, 34
Mariano De Abreu
21253471 Fernandes Verde / MG","VISA 16 digit
Maitê Gonçalves
4530046758739993 11/24
CVC: 640
",07/23
Murilo Nunes,625.093.178-30,erocha@da.com,2021-03-10T01:59:41,web-07.nunes.com,196.134.54.140,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/42.0.814.0 Safari/533.1","Aeroporto de Aragão, 17
Flamengo
91376801 da Mota / SE","Discover
Henrique Nunes
6578757441845090 04/26
CVC: 726
",05/25
Camila Araújo,625.904.817-30,pcardoso@ig.com.br,2021-05-03T13:52:29,web-82.santos.br,64.232.109.20,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/32.0.824.0 Mobile/21O309 Safari/532.1","Recanto Souza, 76
Dona Clara
14576481 Cardoso das Flores / BA","VISA 16 digit
Alana Nogueira
4610113135809692 01/28
CVC: 529
",07/25
Sofia Barbosa,014.356.827-26,theonunes@das.com,2021-07-05T12:33:18,web-39.da.br,85.50.133.9,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/58.0.841.0 Safari/535.2","Largo Mendes, 565
Vila Madre Gertrudes 4ª Seção
24957626 Sales / SP","JCB 15 digit
Ryan Almeida
213105621368281 03/29
CVC: 700
",08/24
Helena Ferreira,817.935.620-59,hda-rocha@gmail.com,2021-01-06T19:24:37,laptop-15.da.com,150.254.127.107,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/57.0.868.0 Safari/534.2","Rua Carolina Pires
Monsenhor Messias
94789648 Melo / RN","Diners Club / Carte Blanche
Cauê Martins
38053671987894 01/31
CVC: 622
",07/25
Maria Almeida,794.601.823-13,esales@yahoo.com.br,2021-04-04T18:53:21,db-39.correia.com,48.74.130.224,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/40.0.854.0 Safari/534.1","Setor Giovanna Fernandes, 262
Braúnas
66494551 Alves do Amparo / DF","VISA 16 digit
Gabrielly Souza
4918724305636142 04/30
CVC: 770
",03/30
Arthur da Mota,824.091.673-22,raquelmoura@da.com,2021-02-13T14:19:06,email-14.costela.br,92.38.248.232,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/29.0.873.0 Safari/535.1","Viela de Almeida, 53
Flavio Marques Lisboa
71080-959 Peixoto dos Dourados / AM","Mastercard
Vitor Gabriel Oliveira
2237756530978673 09/25
CVV: 129
",05/31
Gabriel Monteiro,312.786.405-17,milenaaraujo@hotmail.com,2021-05-09T03:18:20,db-39.fernandes.br,218.147.17.91,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/24.0.890.0 Safari/536.2","Recanto Luiz Otávio Gomes, 7
Vila Fumec
22516-393 Nogueira de da Paz / MA","Maestro
André da Rosa
675980036965 09/27
CVV: 568
",12/28
Caroline da Paz,937.014.658-00,scorreia@gmail.com,2021-08-17T06:12:28,db-42.da.net,142.184.165.206,"Mozilla/5.0 (Windows 95) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.0.837.0 Safari/535.2","Colônia Breno Almeida, 400
Paulo Vi
33189466 Alves do Campo / BA","Maestro
Luiz Fernando Aragão
676193413868 05/30
CVV: 088
",11/24
Rebeca Costela,485.903.162-89,cfreitas@silveira.br,2021-01-22T12:41:42,desktop-54.silva.br,128.239.63.188,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/24.0.880.0 Safari/533.1","Ladeira Castro, 33
Parque São Pedro
88672722 Carvalho / RR","VISA 13 digit
Noah Nunes
4992788118077 03/31
CVC: 107
",01/31
Srta. Isis Fernandes,086.375.921-12,zsilveira@hotmail.com,2021-02-19T16:13:47,laptop-65.da.com,205.136.236.79,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.834.0 Safari/532.1","Travessa de Vieira, 28
Santa Sofia
72946572 Monteiro do Oeste / MG","JCB 16 digit
João Rodrigues
3575501409779184 05/29
CVC: 772
",08/28
Diego Monteiro,549.612.738-64,qda-mata@ig.com.br,2021-01-10T11:14:32,email-62.farias.com,26.161.170.189,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.800.0 Safari/531.2","Vila de Alves, 322
Santa Rita De Cássia
80536929 Sales / PI","JCB 16 digit
Heloísa Ribeiro
3533414797455642 05/26
CVC: 678
",11/27
Rafael Aragão,983.015.746-66,leandroalmeida@hotmail.com,2021-02-14T22:19:02,email-80.novaes.br,69.123.68.110,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/23.0.818.0 Mobile/52W585 Safari/532.1","Avenida de Novaes, 14
Novo Santa Cecilia
11122-980 Dias do Campo / SP","JCB 16 digit
Isadora da Paz
3539275910202417 12/24
CVC: 881
",07/26
Rafael da Mota,648.107.935-75,gjesus@teixeira.com,2021-04-13T18:29:37,db-76.nogueira.org,153.132.211.16,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/34.0.838.0 Mobile/01C175 Safari/536.1","Trecho de Cavalcanti
Vila Aeroporto
47968890 Costela de da Cunha / AC","VISA 16 digit
Camila Rocha
4755265951252665 06/25
CVC: 072
",02/27
Ian Nascimento,014.957.683-84,wpires@lopes.br,2021-01-05T21:15:53,desktop-81.nascimento.org,171.253.59.154,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/51.0.896.0 Safari/533.2","Condomínio Vitor Hugo Almeida, 697
Conjunto Serra Verde
35779665 Vieira de da Costa / AL","American Express
Daniel Cardoso
344943436973362 12/24
CID: 7173
",02/29
Maria Cecília da Costa,231.874.905-14,joao-miguel08@da.net,2021-03-22T22:22:17,db-81.barros.br,154.24.233.124,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/18.0.838.0 Safari/531.1","Travessa Correia, 794
Novo Santa Cecilia
37229084 Almeida da Prata / MS","JCB 16 digit
Renan Ribeiro
3581896535245890 12/27
CVC: 512
",08/24
Enzo Dias,160.279.438-31,daniela89@da.com,2021-03-13T00:19:35,db-19.barros.com,76.227.46.210,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.895.0 Safari/533.0","Lago de Carvalho
Unidas
58402608 Moraes Grande / MA","VISA 16 digit
Antônio Rezende
4509873235545041 02/26
CVC: 859
",12/25
Valentina Vieira,634.201.789-13,correiapedro@uol.com.br,2021-06-12T11:56:58,laptop-30.moraes.com,142.239.82.223,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/52.0.894.0 Safari/535.2","Praça Giovanna da Costa, 8
Ventosa
99370664 da Cunha de Minas / MT","VISA 16 digit
Levi Carvalho
4787500324416528 09/25
CVC: 045
",08/23
Emanuelly Barbosa,391.802.657-40,juan78@bol.com.br,2021-05-20T06:47:31,email-47.jesus.br,15.240.28.21,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/37.0.815.0 Safari/535.2","Área de da Rosa, 68
Prado
49829-473 Ferreira / MA","Discover
Melissa Dias
6011002507966661 05/28
CVC: 817
",12/30
Sra. Heloísa das Neves,580.374.169-84,da-rosajoao-guilherme@uol.com.br,2021-08-16T10:04:33,desktop-42.ramos.net,123.202.243.69,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/61.0.885.0 Safari/531.2","Viaduto Cardoso, 323
Castanheira
58864088 Nunes / BA","American Express
Maria Vitória Ferreira
377163053799681 07/24
CID: 0490
",09/21
Sr. Thiago Rezende,379.412.586-09,piresvicente@dias.net,2021-07-15T00:00:13,srv-42.gomes.br,68.72.107.88,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/54.0.834.0 Safari/534.1","Praia de Costa
Vila De Sá
85252-184 Rocha de Lima / RO","Mastercard
Larissa Lima
5489996302754773 11/26
CVV: 248
",06/26
Bruna Lima,713.562.408-44,da-pazalicia@uol.com.br,2021-05-29T11:15:21,desktop-17.da.br,112.62.131.199,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/27.0.839.0 Safari/536.0","Núcleo Cardoso, 95
Araguaia
43169-519 Alves da Prata / AC","JCB 16 digit
Evelyn Souza
3534804914895150 10/22
CVC: 347
",03/24
Julia Costela,983.215.047-79,sda-conceicao@hotmail.com,2021-03-02T13:41:52,desktop-98.cardoso.br,106.184.104.201,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/53.0.809.0 Safari/531.1","Via de Rodrigues, 9
Boa Vista
83608-729 Ramos da Mata / PE","Discover
Luiz Henrique Melo
6011093706865911 01/28
CVC: 567
",09/26
Davi Lucas da Costa,216.870.354-07,barbaraaragao@gmail.com,2021-08-12T17:49:35,srv-22.da.br,135.78.143.98,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 9_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/47.0.838.0 Safari/532.0","Lago de Mendes
Jardim São José
68393061 Nunes / SE","Diners Club / Carte Blanche
Gustavo Moura
30262397114166 10/27
CVC: 606
",03/24
Rebeca Jesus,468.901.537-66,ryansouza@da.br,2021-03-03T08:42:32,lt-60.mendes.org,209.174.238.245,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.803.0 Safari/532.1","Núcleo Pereira, 51
Castanheira
83761893 Rezende do Amparo / PA","VISA 16 digit
Heloísa Moraes
4844370713999091 12/28
CVC: 501
",06/31
Juan Ramos,835.901.462-06,joao-lucas83@bol.com.br,2021-07-19T14:05:23,email-99.lopes.com,4.92.124.213,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/16.0.826.0 Mobile/74K220 Safari/534.2","Praça Caldeira, 12
Conjunto Minas Caixa
40538208 Azevedo / RO","Discover
Felipe Lima
6517627140784987 06/27
CVC: 961
",06/22
Bruna da Rosa,791.832.056-59,diogosouza@rocha.com,2021-07-19T04:47:03,web-86.da.com,204.237.233.131,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10 5_7) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/57.0.830.0 Safari/533.2","Estrada Vinicius Barbosa, 96
Vila Esplanada
13939953 Correia / RO","Mastercard
Luiz Otávio Cardoso
2276858680501933 04/22
CVV: 369
",11/23
Dra. Gabriela Moraes,274.195.603-07,rodriguessophie@santos.com,2021-08-12T04:52:35,email-85.das.br,33.252.175.165,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/38.0.823.0 Safari/535.1","Distrito Cardoso, 11
Marieta 1ª Seção
21965628 Porto da Prata / SE","Discover
Luiz Otávio Barbosa
6581092093998186 10/28
CVC: 279
",08/23
Vicente Nunes,527.806.319-02,maria-juliagomes@yahoo.com.br,2021-01-22T16:42:20,srv-97.azevedo.org,173.181.120.200,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/42.0.873.0 Mobile/23Q126 Safari/532.0","Trevo Martins, 12
Cônego Pinheiro 1ª Seção
83588976 Souza / AL","JCB 16 digit
Maria Julia Novaes
3545397130800663 04/24
CVC: 917
",08/22
Daniel Novaes,096.415.837-00,almeidaana-julia@fernandes.com,2021-04-29T20:02:50,laptop-35.duarte.br,67.128.0.135,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.884.0 Safari/533.0","Estrada Moraes, 25
Padre Eustáquio
34832-396 Carvalho / RS","JCB 16 digit
Nicolas da Luz
3591577534042276 10/26
CVC: 364
",07/24
Lucas Gabriel Campos,368.170.924-69,da-pazcarolina@azevedo.org,2021-07-19T05:33:33,laptop-03.vieira.br,185.195.28.18,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/28.0.824.0 Mobile/36U762 Safari/536.2","Colônia Cauê Nascimento, 610
Alta Tensão 2ª Seção
37196-962 Silva / BA","Mastercard
Maria Julia Nogueira
2720427015131303 01/29
CVV: 611
",10/22
Ana Laura Santos,247.590.863-74,rafaellopes@uol.com.br,2021-06-08T23:29:21,srv-97.rocha.com,211.228.2.93,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/22.0.895.0 Safari/534.2","Alameda Maysa Alves, 26
Casa Branca
38698622 Fernandes da Prata / PE","VISA 19 digit
Pedro Lucas Ferreira
4655467853222119013 03/23
CVC: 732
",12/24
Luna Farias,970.468.523-83,vitor-hugo72@ig.com.br,2021-03-01T03:41:58,email-42.cavalcanti.com,141.173.136.91,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/20.0.829.0 Safari/533.0","Setor da Cruz
Graça
56717890 das Neves de Novaes / RO","Maestro
Gabriela da Mata
501805379598 10/28
CVV: 033
",01/27
Yasmin Cardoso,816.590.243-15,ana-luiza59@gmail.com,2021-06-03T18:57:29,db-07.moura.br,43.186.130.64,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.855.0 Safari/534.0","Núcleo Vitor Lopes
Eymard
84690421 Teixeira / AC","VISA 13 digit
Nicole Castro
4189970136559 03/27
CVC: 654
",03/31
Dr. Pedro Lucas da Conceição,301.856.274-71,vrodrigues@hotmail.com,2021-05-11T18:19:41,db-39.pinto.net,17.132.209.135,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/48.0.820.0 Mobile/07D787 Safari/534.2","Viela Rezende, 79
Caetano Furquim
13764-052 Freitas do Norte / MT","JCB 16 digit
Pietra da Mata
3596418687906964 07/22
CVC: 310
",07/28
Alana Lopes,254.016.389-06,uferreira@gomes.com,2021-02-19T03:21:16,srv-15.costa.com,160.110.67.237,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/51.0.827.0 Safari/536.2","Feira Alícia Aragão, 22
Cabana Do Pai Tomás
80238185 Sales / RJ","VISA 19 digit
Heitor Castro
4704092788234253351 08/24
CVC: 760
",09/21
Benício da Paz,028.964.537-92,benjaminnascimento@caldeira.com,2021-01-22T07:21:27,srv-52.almeida.com,24.177.220.164,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/38.0.812.0 Safari/534.0","Colônia Davi Luiz Moreira, 84
Vila Paraíso
15253542 Farias / AL","JCB 15 digit
Samuel Pires
213151388639761 01/29
CVC: 601
",02/24
Levi Ribeiro,350.746.219-25,rodriguesluiz-felipe@araujo.br,2021-03-28T07:47:24,laptop-58.campos.br,8.110.47.172,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 12_3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/60.0.831.0 Safari/536.0","Setor Vitor Araújo, 7
Santa Maria
39487-324 Nascimento de Moura / MS","VISA 16 digit
Paulo Ferreira
4490621969320094 11/29
CVC: 739
",09/30
Yasmin Lopes,378.415.260-08,carolinefogaca@rocha.br,2021-01-25T15:39:18,db-20.teixeira.com,55.49.25.175,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/35.0.823.0 Safari/534.1","Estrada Vitória Fernandes, 31
Vila Pinho
26573892 Farias da Praia / PE","American Express
João Pedro Silveira
340940447923075 11/26
CID: 7450
",01/23
Luiz Henrique Nogueira,097.465.813-84,da-mataerick@ig.com.br,2021-05-02T02:24:56,desktop-59.goncalves.com,57.164.197.28,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/13.0.895.0 Safari/532.1","Vereda Jesus, 58
Aeroporto
64006-076 Duarte Grande / PA","JCB 16 digit
Emanuel Sales
3505216620985362 12/23
CVC: 631
",01/29
Cauã Mendes,634.108.257-62,freitasclarice@nunes.br,2021-04-15T20:41:04,desktop-99.da.net,25.159.248.113,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/59.0.814.0 Safari/532.2","Vereda Nicole Vieira, 2
Nova Cachoeirinha
65567-365 Rodrigues Paulista / RO","VISA 16 digit
Maria Cecília das Neves
4560109951106999 04/24
CVC: 949
",08/22
Ryan Costa,356.890.714-39,emanuellymoura@bol.com.br,2021-03-23T23:00:17,lt-24.santos.net,179.215.255.245,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/33.0.879.0 Safari/531.1","Loteamento da Luz, 179
Custodinha
80387-572 Monteiro / PA","VISA 16 digit
Luiz Miguel Barbosa
4510947034461597 09/26
CVC: 243
",05/23
Helena Sales,029.548.736-47,theoda-rosa@nunes.com,2021-01-05T17:19:32,db-09.pinto.org,117.204.144.40,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/34.0.867.0 Mobile/22T537 Safari/531.1","Trevo Moura
Aarão Reis
28477480 Almeida / GO","American Express
Maria Eduarda Melo
347169118557680 08/25
CID: 4073
",10/26
